CLAVE EDO,Clave del Actor,No ID ATRI,Edad,Superficie,InAI,Rendimiento,Autoconsumo,Clientes,nRadiality,Capitales Num,Capitales
MIC,MICER1070,16024,59,2,0.05,2.5,100,0,0.065,2,Enlace
MIC,MICER1071,16025,63,2,0,2.3,100,0,0,0,Ausente
MIC,MICER1072,16026,77,2,0.05,2.2,100,0,0.065,2,Enlace
MIC,MICER1073,16027,57,1,0,2.3,100,0,0,0,Ausente
MIC,MICER1074,16028,43,1,0.05,4,100,0,0.065,2,Enlace
MIC,MICER1075,16029,52,0.9,0.15,6,100,0,0.194,4,Apego y enlace
MIC,MICER1076,16030,83,2.5,0.1,3.5,100,0,0.129,2,Enlace
MIC,MICER1077,16031,72,1,0.1,4,100,0,0.129,2,Enlace
MIC,MICER1078,16032,27,1,0.05,4,100,0,0.065,1,Apego
MIC,MICER1079,16033,54,1,0.05,3,100,0,0.065,3,Interface
MIC,MICER1080,16034,55,2,0,2.5,100,0,0,0,Ausente
MIC,MICER1081,16035,55,2,0,2.5,100,0,0,0,Ausente
MIC,MICER1082,16036,73,1,0,2.8,100,0,0,0,Ausente
MIC,MICER1083,16037,59,4,0,3,25,1,0,0,Ausente
MIC,MICER1084,16038,65,1.5,0,2.5,100,0,0,0,Ausente
MIC,MICER1085,16039,74,1.5,0.05,3,100,0,0.065,2,Enlace
MIC,MICER1086,16040,46,1,0.05,3.6,100,0,0.065,2,Enlace
MIC,MICER1087,16041,57,1,0,2.8,100,0,0,0,Ausente
MIC,MICER1088,16042,44,2,0,3,100,0,0,0,Ausente
MIC,MICER1089,16043,57,1.25,0,2.8,100,0,0,0,Ausente
MIC,MICER1090,16044,56,4,0.05,2,100,0,0.065,3,Interface
MIC,MICER1091,16045,82,3.8,0.05,7,30,2,0.065,3,Interface
MIC,MICER1092,16046,77,1.75,0.05,6,5,1,0.065,3,Interface
MIC,MICER1093,16047,60,2.7,0.05,5,30,1,0.065,2,Enlace
MIC,MICER1094,16048,76,2.5,0.05,3,100,0,0.065,3,Interface
MIC,MICER1095,16049,59,3,0.05,4,70,0,0.065,3,Interface
MIC,MICER1096,16050,50,2.96,0.1,6,40,1,0.065,2,Enlace
MIC,MICER1097,16051,42,1.5,0.05,7,20,1,0.065,1,Apego
MIC,MICER1098,16052,57,4,0,3,15,1,0,0,Ausente
MIC,MICER1099,16053,80,2.5,0.05,1.5,100,0,0.065,3,Interface
MIC,MICER1100,16054,67,1.2,0.15,5.5,100,0,0.129,2,Enlace
MIC,MICER1101,16055,71,2,0.3,6,30,2,0.259,7,"Apego, enlace e interface"
MIC,MICER1102,16056,60,1,0.1,4,100,0,0.129,6,Enlace e interface
MIC,MICER1103,16057,61,2.5,0.15,4,100,0,0.194,7,"Apego, enlace e interface"
MIC,MICER1105,16058,69,2,0.1,6,50,2,0.129,1,Apego
MIC,MICER1106,16059,71,2.5,0.2,6,30,2,0.194,4,Apego y enlace
MIC,MICER1107,16060,63,3,0.15,4,15,2,0.129,4,Apego y enlace
MIC,MICER1108,16061,45,4,0.15,8,10,2,0.194,4,Apego y enlace
MIC,MICER111,16062,62,2,0.05,7.8,100,0,0.065,1,Apego
MIC,MICER1110,16063,68,2,0.15,6,50,2,0.129,2,Enlace
MIC,MICER1111,16064,89,4.5,0.05,5,25,2,0.065,2,Enlace
MIC,MICER1113,16065,49,2,0.1,10.5,0,1,0.129,6,Enlace e interface
MIC,MICER1114,16066,86,3.8,0.15,10.5,0,1,0.065,2,Enlace
MIC,MICER1115,16067,85,2.5,0.05,5,0,1,0.065,3,Interface
MIC,MICER1116,16068,77,3,0,3,100,0,0,0,Ausente
MIC,MICER1117,16069,93,3,0,3.5,100,0,0,0,Ausente
MIC,MICER1119,16070,42,2.6,0.1,11,0,1,0.129,6,Enlace e interface
MIC,MICER1120,16071,85,2,0,2.5,100,0,0,0,Ausente
MIC,MICER1121,16072,76,5,0,5,0,1,0,0,Ausente
MIC,MICER1122,16073,77,1.8,0,2.5,100,0,0,0,Ausente
MIC,MICER1123,16074,78,3.5,0,2.5,100,0,0,0,Ausente
MIC,MICER1124,16075,58,2.5,0.05,4.5,100,0,0.065,1,Apego
MIC,MICER1125,16076,23,2.5,0.05,4.5,0,1,0.065,1,Apego
MIC,MICER1126,16077,70,4.45,0.05,9,0,1,0.065,2,Enlace
MIC,MICER1127,16078,80,2.9,0.1,10,0,1,0.065,2,Enlace
MIC,MICER1128,16079,94,4,0.05,7,0,1,0.065,1,Apego
MIC,MICER1129,16080,63,2.26,0.1,10.5,0,1,0.065,2,Enlace
MIC,MICER113,16081,53,2,0.1,2.8,100,0,0.129,4,Apego y enlace
MIC,MICER1130,16082,79,3.5,0,10,0,1,0,0,Ausente
MIC,MICER1131,16083,64,3.9,0.2,12,0,1,0.129,4,Apego y enlace
MIC,MICER1132,16084,37,2.88,0.25,11,0,1,0.065,1,Apego
MIC,MICER1133,16085,48,2.23,0.05,10,0,0,0.065,1,Apego
MIC,MICER1134,16086,52,3.33,0.35,11.5,0,1,0.065,2,Enlace
MIC,MICER1135,16087,52,1.93,0.05,9.5,0,1,0.065,1,Apego
MIC,MICER1136,16088,55,1.69,0.05,9.5,0,1,0.065,1,Apego
MIC,MICER1137,16089,78,4.44,0.05,7,0,1,0.065,3,Interface
MIC,MICER1138,16090,66,2.52,0.05,10,0,1,0.065,2,Enlace
MIC,MICER1139,16091,47,2,0.05,11,0,1,0.065,1,Apego
MIC,MICER114,16092,69,3.5,0.05,2.8,100,0,0.065,1,Apego
MIC,MICER1140,16093,63,2.8,0,6.5,0,1,0,0,Ausente
MIC,MICER1141,16094,84,2.37,0,7,0,1,0,0,Ausente
MIC,MICER1142,16095,56,1.73,0.05,7.5,0,1,0.065,1,Apego
MIC,MICER1143,16096,66,2.64,0,7.5,0,1,0,0,Ausente
MIC,MICER1144,16097,49,2.94,0.05,11,0,1,0.065,2,Enlace
MIC,MICER1145,16098,69,1.2,0,1.2,100,0,0,0,Ausente
MIC,MICER1146,16099,83,3.5,0,1,100,0,0,0,Ausente
MIC,MICER1147,16100,76,2,0,1.2,10,1,0,0,Ausente
MIC,MICER1148,16101,82,2,0,0.8,100,0,0,0,Ausente
MIC,MICER1149,16102,80,3,0,0.8,100,0,0,0,Ausente
MIC,MICER1150,16103,47,3,0,7.5,100,0,0,0,Ausente
MIC,MICER1151,16104,88,4.24,0.05,2.5,100,0,0.065,3,Interface
MIC,MICER1152,16105,81,3.5,0,1,100,0,0,0,Ausente
MIC,MICER1153,16106,80,3,0,0.8,100,0,0,0,Ausente
MIC,MICER1154,16107,62,5,0,0.6,0,1,0,0,Ausente
MIC,MICER1155,16108,55,2.5,0.05,6,15,1,0.065,1,Apego
MIC,MICER1156,16109,65,5,0,1,100,0,0,0,Ausente
MIC,MICER1157,16110,65,1.5,0,1.2,100,0,0,0,Ausente
MIC,MICER1158,16111,86,3.32,0,6,30,1,0,0,Ausente
MIC,MICER1159,16112,79,2,0,0.75,100,0,0,0,Ausente
MIC,MICER1160,16113,68,3,0,0.7,100,0,0,0,Ausente
MIC,MICER1162,16114,75,2,0,0.5,20,1,0,0,Ausente
MIC,MICER1163,16115,48,1,0,1,100,0,0,0,Ausente
MIC,MICER1164,16116,75,5,0,0.6,60,1,0,0,Ausente
MIC,MICER1165,16117,42,2,0,0.8,100,0,0,0,Ausente
MIC,MICER1166,16118,78,2.36,0.05,2,100,0,0.065,3,Interface
MIC,MICER1167,16119,47,2.5,0,0.7,75,1,0,0,Ausente
MIC,MICER1168,16120,43,3,0,0.8,100,1,0,0,Ausente
MIC,MICER1169,16121,39,1,0,0.8,100,0,0,0,Ausente
MIC,MICER1170,16122,51,3,0,0.7,100,0,0,0,Ausente
MIC,MICER1171,16123,65,3,0,0.8,100,1,0,0,Ausente
MIC,MICER1173,16124,64,2.73,0.05,3,30,1,0.129,1,Apego
MIC,MICER1174,16125,57,4,0.05,3,30,0,0.065,3,Interface
MIC,MICER1175,16126,82,3,0.05,2,100,0,0.065,3,Interface
MIC,MICER1176,16127,67,2,0.05,4,100,0,0.065,3,Interface
MIC,MICER1177,16128,46,1.5,0,3,100,0,0,0,Ausente
MIC,MICER1178,16129,55,3,0.05,3,20,1,0.065,3,Interface
MIC,MICER1179,16130,71,2,0,4,25,1,0,0,Ausente
MIC,MICER118,16131,70,2,0,2.5,100,0,0,0,Ausente
MIC,MICER1180,16132,79,2,0.05,4,100,0,0.065,3,Interface
MIC,MICER1181,16133,51,3,0.05,3,100,0,0.065,3,Interface
MIC,MICER1182,16134,72,4.43,0.05,0.5,100,0,0.065,3,Interface
MIC,MICER1183,16135,54,4,0.1,3,100,0,0.129,6,Enlace e interface
MIC,MICER1184,16136,83,2.31,0.05,3,100,0,0.065,3,Interface
MIC,MICER1185,16137,65,1.88,0.05,5,35,1,0.065,1,Apego
MIC,MICER1186,16138,63,3.27,0.05,3,30,1,0.065,3,Interface
MIC,MICER1188,16139,63,2.6,0.05,6,15,1,0.065,3,Interface
MIC,MICER1189,16140,49,2.27,0.05,7.8,15,0,0.065,2,Enlace
MIC,MICER119,16141,70,2.5,0.05,2,100,0,0.065,1,Apego
MIC,MICER1190,16142,71,2.2,0.05,7,40,1,0.065,3,Interface
MIC,MICER1191,16143,52,2.42,0.05,8,20,1,0.065,3,Interface
MIC,MICER1192,16144,74,4.9,0.05,7,15,1,0.065,3,Interface
MIC,MICER1193,16145,72,4.84,0.05,7,15,1,0.065,3,Interface
MIC,MICER1194,16146,46,4,0.1,7,15,0,0.129,6,Enlace e interface
MIC,MICER1195,16147,78,1.5,0,3,100,0,0,0,Ausente
MIC,MICER1196,16148,67,4.36,0.05,2,100,0,0.065,3,Interface
MIC,MICER1197,16149,53,2.76,0.1,6,100,0,0.129,2,Enlace
MIC,MICER1198,16150,84,2,0.05,1.5,100,0,0.065,2,Enlace
MIC,MICER1199,16151,58,1.5,0.05,1.5,100,0,0.065,2,Enlace
MIC,MICER120,16152,65,2.5,0,3,25,1,0,0,Ausente
MIC,MICER1200,16153,64,2,0.1,1.5,100,0,0.065,2,Enlace
MIC,MICER1201,16154,49,2,0.1,1.5,100,0,0.065,2,Enlace
MIC,MICER1202,16155,67,1,0.05,1,100,0,0.065,2,Enlace
MIC,MICER1203,16156,79,2,0,2,100,0,0,0,Ausente
MIC,MICER1204,16157,46,2.19,0.05,3,10,0,0.065,1,Apego
MIC,MICER1205,16158,86,2,0.05,1,100,0,0.065,2,Enlace
MIC,MICER1206,16159,56,2.14,0,3,15,1,0,0,Ausente
MIC,MICER1207,16160,72,3,0.05,7,20,0,0.065,3,Interface
MIC,MICER1208,16161,75,2.22,0.05,7,10,1,0.065,3,Interface
MIC,MICER1209,16162,74,2,0.05,3,100,0,0.065,3,Interface
MIC,MICER121,16163,54,4,0.05,2.8,40,1,0.065,2,Enlace
MIC,MICER1210,16164,73,1.8,0.05,4,15,1,0.065,3,Interface
MIC,MICER1211,16165,94,2.2,0.05,4,20,1,0.065,2,Enlace
MIC,MICER1212,16166,72,1.56,0.05,5,15,1,0.065,3,Interface
MIC,MICER1213,16167,66,1.98,0.05,4,100,0,0.065,2,Enlace
MIC,MICER1215,16168,76,2.37,0.05,5,30,1,0.065,2,Enlace
MIC,MICER1217,16169,54,2,0,1.5,100,0,0,0,Ausente
MIC,MICER1218,16170,72,2,0,1,100,0,0,0,Ausente
MIC,MICER1219,16171,75,1.62,0.1,3,100,0,0.065,1,Apego
MIC,MICER122,16172,65,4,0.05,3,25,1,0.065,2,Enlace
MIC,MICER1220,16173,73,1.5,0,1,100,0,0,0,Ausente
MIC,MICER1221,16174,59,2,0,1.5,100,0,0,0,Ausente
MIC,MICER1222,16175,86,1.65,0.05,6,10,1,0.065,3,Interface
MIC,MICER1223,16176,57,2.52,0,2,100,0,0,0,Ausente
MIC,MICER1224,16177,64,3,0,1,100,0,0,0,Ausente
MIC,MICER1225,16178,45,2,0,1,100,0,0,0,Ausente
MIC,MICER1226,16179,77,1.99,0.05,6,50,1,0.065,2,Enlace
MIC,MICER1227,16180,61,3,0,1,100,0,0,0,Ausente
MIC,MICER1228,16181,84,3,0,1,100,0,0,0,Ausente
MIC,MICER1229,16182,62,1.5,0,1,100,0,0,0,Ausente
MIC,MICER123,16183,52,2,0,1.7,100,0,0,0,Ausente
MIC,MICER1230,16184,66,2.5,0,2,100,0,0,0,Ausente
MIC,MICER1231,16185,76,2,0,1,100,0,0,0,Ausente
MIC,MICER1232,16186,42,2,0,1,100,0,0,0,Ausente
MIC,MICER1233,16187,49,2,0,1,100,0,0,0,Ausente
MIC,MICER1234,16188,53,2,0,1,100,0,0,0,Ausente
MIC,MICER1235,16189,62,2,0,1.5,100,0,0,0,Ausente
MIC,MICER1236,16190,63,2,0,2,100,0,0,0,Ausente
MIC,MICER1237,16191,78,2.42,0.1,7,10,1,0.065,2,Enlace
MIC,MICER1238,16192,46,2.5,0.05,5,35,1,0.065,3,Interface
MIC,MICER1239,16193,77,1.5,0,1.5,100,0,0,0,Ausente
MIC,MICER1240,16194,78,1.5,0.05,1.5,100,0,0.065,2,Enlace
MIC,MICER1241,16195,79,1.5,0.05,2,100,0,0.065,2,Enlace
MIC,MICER1242,16196,50,2,0,1,100,0,0,0,Ausente
MIC,MICER1243,16197,90,2,0,1,100,0,0,0,Ausente
MIC,MICER1244,16198,54,2.5,0.05,8,20,1,0.065,3,Interface
MIC,MICER1245,16199,45,2,0,1,100,0,0,0,Ausente
MIC,MICER1246,16200,78,2.18,0.1,3,100,0,0.129,2,Enlace
MIC,MICER1247,16201,74,1.5,0,1,100,0,0,0,Ausente
MIC,MICER1248,16202,72,1,0.05,3.5,100,0,0.065,1,Apego
MIC,MICER1249,16203,91,1.5,0,1.5,100,0,0,0,Ausente
MIC,MICER1250,16204,75,1.5,0,1.5,100,0,0,0,Ausente
MIC,MICER1251,16205,68,1,0.05,3.5,100,0,0.065,2,Enlace
MIC,MICER1252,16206,49,1.5,0,2,100,0,0,0,Ausente
MIC,MICER1253,16207,80,1.5,0,2,100,0,0,0,Ausente
MIC,MICER1254,16208,47,2,0.1,2,100,0,0.129,2,Enlace
MIC,MICER1255,16209,70,2,0,2,100,0,0,0,Ausente
MIC,MICER1256,16210,68,2,0,2,100,0,0,0,Ausente
MIC,MICER1257,16211,72,2,0,1,100,0,0,0,Ausente
MIC,MICER1258,16212,77,2,0.05,3,100,0,0.065,1,Apego
MIC,MICER1259,16213,66,2,0,1.5,100,0,0,0,Ausente
MIC,MICER1260,16214,68,2,0,1,100,0,0,0,Ausente
MIC,MICER1261,16215,66,1.93,0.05,3.5,100,0,0.065,2,Enlace
MIC,MICER1262,16216,63,1.84,0.05,5,100,0,0.065,2,Enlace
MIC,MICER1263,16217,60,3,0.05,10,100,0,0.065,2,Enlace
MIC,MICER1264,16218,73,2,0.05,7,100,0,0.065,2,Enlace
MIC,MICER1265,16219,56,3,0,4,100,0,0,0,Ausente
MIC,MICER1266,16220,61,2,0,1.5,100,0,0,0,Ausente
MIC,MICER1267,16221,42,5,0,1.5,100,0,0,0,Ausente
MIC,MICER1268,16222,87,1.5,0,1,100,0,0,0,Ausente
MIC,MICER1269,16223,72,1,0.05,4,100,0,0.065,2,Enlace
MIC,MICER127,16224,81,4,0.1,2.8,50,1,0.129,4,Apego y enlace
MIC,MICER1270,16225,66,2,0,1,100,0,0,0,Ausente
MIC,MICER1271,16226,62,3,0,1,100,0,0,0,Ausente
MIC,MICER1272,16227,80,2,0,1,100,0,0,0,Ausente
MIC,MICER1273,16228,75,2,0.05,4,100,0,0.065,2,Enlace
MIC,MICER1274,16229,66,2,0.05,10,50,0,0.065,2,Enlace
MIC,MICER1275,16230,74,1,0.05,4,100,0,0.065,2,Enlace
MIC,MICER1276,16231,52,2.5,0,1,100,0,0,0,Ausente
MIC,MICER1277,16232,82,2.5,0,1,100,0,0,0,Ausente
MIC,MICER1278,16233,85,2.25,0,1,100,0,0,0,Ausente
MIC,MICER1279,16234,71,4,0.05,10,30,0,0.065,2,Enlace
MIC,MICER1280,16235,55,0.7,0.15,4,100,0,0.065,2,Enlace
MIC,MICER1281,16236,70,1,0.1,4,100,0,0.129,2,Enlace
MIC,MICER1282,16237,49,1.83,0.1,7,50,0,0.129,4,Apego y enlace
MIC,MICER1284,16238,66,1.24,0.05,4,100,0,0.065,2,Enlace
MIC,MICER1285,16239,44,1.24,0.1,6,50,0,0.129,2,Enlace
MIC,MICER1286,16240,57,2.5,0.05,4,100,0,0.065,2,Enlace
MIC,MICER1287,16241,82,1,0.1,4,100,0,0.065,2,Enlace
MIC,MICER1288,16242,44,1,0.05,7,100,0,0.065,2,Enlace
MIC,MICER1289,16243,45,2.5,0.15,7,70,1,0.129,2,Enlace
MIC,MICER1290,16244,57,1,0.05,4,100,0,0.065,2,Enlace
MIC,MICER1291,16245,47,2,0.1,10,55,0,0.129,2,Enlace
MIC,MICER1292,16246,72,5,0.1,5,0,0,0.129,4,Apego y enlace
MIC,MICER1293,16247,50,2.5,0,5,70,0,0,0,Ausente
MIC,MICER1294,16248,79,1,0.05,4,100,0,0.065,2,Enlace
MIC,MICER1295,16249,70,1,0.1,5,10,1,0.065,2,Enlace
MIC,MICER1296,16250,78,2,0.15,4,10,1,0.065,2,Enlace
MIC,MICER1297,16251,70,1.47,0,4,100,0,0,0,Ausente
MIC,MICER1298,16252,69,2.3,0.1,10,0,0,0.129,4,Apego y enlace
MIC,MICER1299,16253,48,1.5,0,4,100,0,0,0,Ausente
MIC,MICER1300,16254,96,0.89,0.05,3,100,0,0.065,2,Enlace
MIC,MICER1301,16255,85,2.2,0.1,4,100,0,0.129,2,Enlace
MIC,MICER1302,16256,59,1.4,0.1,7,100,0,0.065,2,Enlace
MIC,MICER1304,16257,73,5,0.1,4.5,50,1,0.065,2,Enlace
MIC,MICER1305,16258,62,3.91,0,1.5,100,0,0,0,Ausente
MIC,MICER1306,16259,47,1,0.05,1.5,100,0,0.065,2,Enlace
MIC,MICER1307,16260,69,3,0.1,5,70,0,0.065,2,Enlace
MIC,MICER1308,16261,60,1,0.05,1.5,100,0,0.065,2,Enlace
MIC,MICER1309,16262,84,1.93,0.1,1.5,100,0,0.065,2,Enlace
MIC,MICER1311,16263,73,5,0.05,1,100,0,0.065,2,Enlace
MIC,MICER1312,16264,64,2,0.05,1.5,100,0,0.065,2,Enlace
MIC,MICER1313,16265,62,2.14,0.1,6,100,0,0.065,2,Enlace
MIC,MICER1314,16266,51,2,0.05,1.5,100,0,0.065,2,Enlace
MIC,MICER1315,16267,49,2,0.1,4.5,100,0,0.065,2,Enlace
MIC,MICER1316,16268,61,3,0.1,5,100,0,0.065,2,Enlace
MIC,MICER1317,16269,38,1.4,0.05,3,100,0,0.065,2,Enlace
MIC,MICER1318,16270,44,1.5,0.05,1.8,100,0,0.065,2,Enlace
MIC,MICER1319,16271,37,3,0,2.5,100,0,0,0,Ausente
MIC,MICER1320,16272,53,3,0.05,1.5,100,0,0.065,2,Enlace
MIC,MICER1321,16273,60,4,0.1,5,100,0,0.065,2,Enlace
MIC,MICER1322,16274,57,3,0.15,4.5,100,0,0.065,2,Enlace
MIC,MICER1323,16275,68,1,0.1,6,100,0,0.065,2,Enlace
MIC,MICER1324,16276,43,2,0.1,4.5,100,0,0.065,2,Enlace
MIC,MICER1325,16277,65,1.5,0.05,3,100,0,0.065,2,Enlace
MIC,MICER1326,16278,60,2,0.1,3,100,0,0.129,4,Apego y enlace
MIC,MICER1327,16279,71,0.5,0.05,1.5,100,0,0.065,2,Enlace
MIC,MICER1328,16280,29,2,0.15,4.5,100,0,0.065,2,Enlace
MIC,MICER1329,16281,54,4,0.1,4.5,100,0,0.065,2,Enlace
MIC,MICER1330,16282,56,2,0.15,3,100,0,0.065,2,Enlace
MIC,MICER1331,16283,38,2,0.05,3,100,0,0.065,2,Enlace
MIC,MICER1332,16284,83,3,0.05,5,100,0,0.065,2,Enlace
MIC,MICER1333,16285,64,1.14,0.05,3,100,0,0.065,2,Enlace
MIC,MICER1334,16286,58,4,0,3,100,0,0,0,Ausente
MIC,MICER1337,16287,70,5,0.1,2.5,100,0,0.065,2,Enlace
MIC,MICER1338,16288,72,2.7,0.05,2.3,100,0,0.065,2,Enlace
MIC,MICER1339,16289,54,2.5,0.05,2.5,100,0,0.065,2,Enlace
MIC,MICER134,16290,69,3,0.1,3,100,0,0.129,4,Apego y enlace
MIC,MICER1340,16291,56,0.79,0.1,1.5,100,0,0.065,2,Enlace
MIC,MICER1341,16292,58,1,0,2,100,0,0,0,Ausente
MIC,MICER1342,16293,53,0.79,0.05,8,50,1,0.065,2,Enlace
MIC,MICER1343,16294,71,1.66,0.05,10,50,1,0.065,2,Enlace
MIC,MICER1344,16295,57,0.95,0,10,80,1,0,0,Ausente
MIC,MICER1345,16296,43,2,0.1,10,50,1,0.129,4,Apego y enlace
MIC,MICER1346,16297,70,3,0.2,4,80,1,0.129,4,Apego y enlace
MIC,MICER1347,16298,88,2,0.15,3,100,0,0.065,2,Enlace
MIC,MICER1349,16299,69,1,0.15,1,50,1,0.194,4,Apego y enlace
MIC,MICER135,16300,77,2,0.05,3,100,0,0.065,1,Apego
MIC,MICER1350,16301,60,2,0.1,5,10,1,0.129,2,Enlace
MIC,MICER1351,16302,69,2,0.1,10,10,1,0.065,1,Apego
MIC,MICER1352,16303,55,0.5,0.1,5,50,1,0.129,2,Enlace
MIC,MICER1353,16304,78,2,0,3,100,0,0,0,Ausente
MIC,MICER1354,16305,76,1,0.05,10,50,1,0.065,2,Enlace
MIC,MICER1355,16306,46,1,0.05,5,50,0,0.065,2,Enlace
MIC,MICER1356,16307,55,2,0.05,8,50,1,0.065,2,Enlace
MIC,MICER1357,16308,59,1,0.15,10,50,1,0.194,4,Apego y enlace
MIC,MICER1359,16309,93,3,0.15,10,50,1,0.129,1,Apego
MIC,MICER1360,16310,88,2.83,0.05,4,100,0,0.065,2,Enlace
MIC,MICER1361,16311,64,2,0.1,10,20,1,0.129,4,Apego y enlace
MIC,MICER1362,16312,60,3.72,0.05,4.5,100,0,0.065,3,Interface
MIC,MICER1363,16313,60,2,0.1,7,5,1,0.129,4,Apego y enlace
MIC,MICER1364,16314,65,3.3,0.45,5,5,1,0.194,4,Apego y enlace
MIC,MICER1365,16315,57,2.98,0,7,5,1,0,0,Ausente
MIC,MICER1366,16316,31,2.45,0.05,4.5,10,1,0.065,3,Interface
MIC,MICER1367,16317,55,3,0.05,4.5,100,0,0.065,2,Enlace
MIC,MICER1368,16318,74,2.2,0.1,3,50,1,0.065,2,Enlace
MIC,MICER1369,16319,57,2.2,0.1,6,20,1,0.065,2,Enlace
MIC,MICER137,16320,66,3,0.05,3,35,0,0.065,2,Enlace
MIC,MICER1370,16321,79,2.2,0.15,3,10,1,0.065,2,Enlace
MIC,MICER1371,16322,70,1.1,0.1,4,100,0,0.129,2,Enlace
MIC,MICER1372,16323,55,1,0.15,4,100,0,0.065,2,Enlace
MIC,MICER1373,16324,65,4.5,0.1,6,10,1,0.065,2,Enlace
MIC,MICER1374,16325,70,2.8,0.1,4,100,0,0.065,2,Enlace
MIC,MICER1375,16326,53,0.9,0.1,4,100,0,0.129,2,Enlace
MIC,MICER1376,16327,78,4,0.1,2.5,80,1,0.065,2,Enlace
MIC,MICER1377,16328,69,1,0.1,2.6,60,1,0.065,2,Enlace
MIC,MICER1378,16329,64,3,0.05,3,30,1,0.065,3,Interface
MIC,MICER1379,16330,70,2.6,0.1,2.3,100,0,0.129,6,Enlace e interface
MIC,MICER138,16331,67,1,0.1,7,100,0,0.129,5,Apego e interface
MIC,MICER1380,16332,47,1.1,0.1,2.2,100,0,0.129,2,Enlace
MIC,MICER1381,16333,54,2.5,0,2.5,70,1,0,0,Ausente
MIC,MICER1382,16334,89,3.8,0.1,5,30,1,0.065,2,Enlace
MIC,MICER1383,16335,75,2.2,0.1,2.1,60,1,0.065,2,Enlace
MIC,MICER1384,16336,55,1,0.05,2,100,0,0.065,2,Enlace
MIC,MICER1385,16337,42,1.5,0.05,2.1,100,0,0.065,2,Enlace
MIC,MICER1386,16338,56,3,0.15,5.5,100,0,0.065,3,Interface
MIC,MICER1387,16339,57,1.8,0.1,2.5,100,0,0.129,6,Enlace e interface
MIC,MICER1388,16340,71,2.8,0.1,2,60,1,0.065,3,Interface
MIC,MICER1389,16341,56,3,0.1,2.6,50,1,0.065,3,Interface
MIC,MICER139,16342,71,2,0.2,2,100,0,0.259,7,"Apego, enlace e interface"
MIC,MICER1390,16343,42,2,0.1,2.4,100,0,0.065,3,Interface
MIC,MICER1391,16344,24,2.5,0.05,3,100,0,0.065,3,Interface
MIC,MICER1392,16345,57,2,0.15,2,100,0,0.129,2,Enlace
MIC,MICER1394,16346,77,2,0.15,2,100,0,0.129,2,Enlace
MIC,MICER1395,16347,51,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1396,16348,61,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1397,16349,58,1.76,0.1,3.4,100,0,0.129,2,Enlace
MIC,MICER1398,16350,48,2,0.15,2,100,0,0.129,2,Enlace
MIC,MICER1399,16351,59,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER140,16352,58,2.2,0.3,6.6,100,0,0.194,7,"Apego, enlace e interface"
MIC,MICER1400,16353,73,2,0.05,3,100,0,0.065,2,Enlace
MIC,MICER1401,16354,50,2,0.15,2.5,100,0,0.065,2,Enlace
MIC,MICER1402,16355,65,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1403,16356,54,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1404,16357,77,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1405,16358,67,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1406,16359,46,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1407,16360,48,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1408,16361,47,2,0.1,2.5,100,0,0.129,2,Enlace
MIC,MICER1409,16362,53,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1410,16363,65,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1411,16364,68,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1412,16365,72,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1413,16366,66,2,0.1,2.5,100,0,0.129,2,Enlace
MIC,MICER1414,16367,59,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1415,16368,77,2,0.1,2.5,100,0,0.129,2,Enlace
MIC,MICER1416,16369,51,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1417,16370,72,2,0.15,2,100,0,0.129,2,Enlace
MIC,MICER1418,16371,59,2,0.1,2.5,100,0,0.129,2,Enlace
MIC,MICER1419,16372,54,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER142,16373,69,3,0.15,6.6,100,0,0.194,4,Apego y enlace
MIC,MICER1420,16374,56,1.75,0.05,1.5,100,0,0.065,2,Enlace
MIC,MICER1421,16375,73,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1422,16376,36,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1423,16377,84,2,0.05,2.5,100,0,0.065,2,Enlace
MIC,MICER1424,16378,64,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1425,16379,66,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1426,16380,68,2,0.15,2,100,0,0.129,2,Enlace
MIC,MICER1427,16381,58,2,0.15,2.5,100,0,0.065,2,Enlace
MIC,MICER1428,16382,54,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1429,16383,59,2,0.15,2.5,100,0,0.129,2,Enlace
MIC,MICER1430,16384,77,2,0.1,2.5,100,0,0.129,2,Enlace
