ID,Clave_actor,Apego,Enlace,Interface,Formas_Capitales,EDO,Agricultura_contrato_18,Análisis_suelo_18,Análisis_foliar_18,Asociación_cultivos_18,Azufre_18,Biofertilizantes_18,Bioinsecticidas_18,Cal_micronizada_18,Camas_permanentes_18,Certificación_productos_18,Composta_18,Control_biológico_18,Criollos_mejorados_18,Cultivos_cobertura_18,Desgranadora_18,Desvare_18,Estudio_mercado_18,Feromonas_18,Fertilización_18,Greenseeker_18,Insectos_benéficos_18,Maíz_hibrídos_MasAgro_18,Maíz_mejorado_MasAgro_18,Maíz_polinización_abierta_18,Mejoradores_suelo_18,Micorrizas_18,Micronutrientes_18,Monitoreo_plagas_18,Nivelación_suelos_18,Poscosecha_18,Rastra_18,Rastrojo_18,Secadora_18,Semillas_mejoradas_diversas_18,Siembra_directa_18,Subsoleo_18,Trampas_colores_18,Tratamiento_semillas_18,Riego_goteo_18
23307,ROOER087,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP005,,,,,,,,,,,,
23308,ROOER088,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP001,,,,,,,,,,,,,,,,,,,,
23309,ROOER089,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP002,,,,,,,,,,,,,,,,,,,,
23310,ROOER090,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP002,,,,,,,,,,,,,,,,,,,,
23311,ROOER092,0,0,1,3,ROO,,,,,,,,,,,,,,,,,,,CI008,,,,,,,,,,,,,,,,,,,,
23312,ROOER093,0,0,1,3,ROO,,,,,,,,,,,,,,,,,,,CA001,,,,,,,,,,,,,,,,,,,,
23313,ROOER094,0,0,1,3,ROO,,,,,,,,,,,,,,,,,,,CA001,,,,,,,,,,,,,,,,,,,,
23314,ROOER096,0,0,1,3,ROO,,,,,,,,,,,,,,,,,,,CA001,,,,,,,,,,,,,,,,,,,,
23315,ROOER097,0,0,1,3,ROO,,,,,,,,,,,,,,,,,,,CA001,,,,,,,,,,,,,,,,,,,,
23316,ROOER098,0,0,1,3,ROO,,,,,,,,,,,,,,,,,,,CA001,,,,,,,,,,,,,,,,,,,,
23317,ROOER099,0,0,1,3,ROO,,,,,,,,,,,,,,,,,,,CI008,,,,,,,,,,,,,,,,,,,,
23318,ROOER100,0,0,1,3,ROO,,,,,,,,,,,,,,,,,,,CA001,,,,,,,,,,,,,,,,,,,,
23319,ROOER102,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP003,,,,,,,,,,,,,,,,,,,,
23320,ROOER103,0,0,1,3,ROO,,,,,,,,,,,,,,,,,,,CI008,,,,,,,,,,,,,,,,,,,,
23321,ROOER104,0,0,1,3,ROO,,,,,,,,,,,,,,,,,,,CI008,,,,,,,,,,,,,,,,,,,,
23322,ROOER109,0,0,1,3,ROO,,,,,,,,,,,,,,,,,,,CA001,,,,,,,,,,,,,,,,,,,,
23323,ROOER110,1,1,0,4,ROO,,,,FAM015,,,,,,,,,,,,,,,PSP008,,,,,,,,,,,,,,,,,,,,
23324,ROOER111,1,1,0,4,ROO,,,,FAM016,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23325,ROOER112,1,1,0,4,ROO,,,,FAM017,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23326,ROOER113,1,1,0,4,ROO,,,,FAM018,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23327,ROOER114,1,1,0,4,ROO,,,,FAM019,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23328,ROOER115,1,1,0,4,ROO,,,,FAM021,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23329,ROOER116,1,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM020,,,,,,,,,,,,,,,,,,,,
23330,ROOER117,2,0,0,1,ROO,,,,ER115,,,,,,,,,,,,,,,ER115,,,,,,,,,,,,,,,,,,,,
23331,ROOER118,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM024,,,,,,,,,,,,,,,,FAM024,,,,
23332,ROOER119,1,1,0,4,ROO,,,,FAM025,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23333,ROOER120,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM026,,,,,,,,,,,,,,,,FAM026,,,,
23334,ROOER121,2,0,0,1,ROO,,,,ER115,,,,,,,,,,,,,,,ER115,,,,,,,,,,,,,,,,,,,,
23335,ROOER122,1,1,0,4,ROO,,,,FAM027,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23336,ROOER123,2,1,0,4,ROO,,,,FAM029,,,,,,,,,,FAM029,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23337,ROOER124,2,0,1,5,ROO,,IE002,,,,,,,,,,,,,,,,,FAM028,,,,,,,,,,,,,,,,FAM028,,,,
23338,ROOER125,2,1,0,4,ROO,,,,FAM031,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,ER002,,,
23339,ROOER126,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM030,,,,,,,,,,,,,,,,FAM030,,,,
23340,ROOER127,1,1,0,4,ROO,,,,FAM033,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23341,ROOER128,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM032,,,,,,,,,,,,,,,,FAM032,,,,
23342,ROOER129,1,1,0,4,ROO,,,,FAM034,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23343,ROOER130,1,2,0,4,ROO,,,,FAM035,,,,,,,,,,PSP011,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23344,ROOER131,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23345,ROOER132,1,1,0,4,ROO,,,,FAM036,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23346,ROOER133,0,2,0,2,ROO,,,,,,,,,,,,,,,,,,,MQ001,,,,,,,,,,,,,,,,MQ001,,,,
23347,ROOER134,1,1,0,4,ROO,,,,FAM036,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23348,ROOER135,1,1,0,4,ROO,,,,FAM037,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23349,ROOER136,1,1,0,4,ROO,,,,FAM039,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23350,ROOER137,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM038,,,,,,,,,,,,,,,,FAM038,,,,
23351,ROOER138,1,1,0,4,ROO,,,,FAM040,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23352,ROOER139,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM041,,,,,,,,,,,,,,,,FAM041,,,,
23353,ROOER140,1,1,0,4,ROO,,,,FAM040,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23354,ROOER141,1,1,0,4,ROO,,,,FAM042,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23355,ROOER142,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM043,,,,,,,,,,,,,,,,FAM043,,,,
23356,ROOER143,1,1,0,4,ROO,,,,FAM042,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23357,ROOER144,0,2,0,2,ROO,,,,,,,,,,,,,,,,,,,MQ001,,,,,,,,,,,,,,,,MQ001,,,,
23358,ROOER145,1,1,0,4,ROO,,,,FAM044,,,,,,,,,,,,,,,PSP009,,,,,,,,,,,,,,,,,,,,
23359,ROOER146,1,1,0,4,ROO,,,,FAM046,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
23360,ROOER147,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM045,,,,,,,,,,,,,,,,FAM045,,,,
23361,ROOER148,1,1,0,4,ROO,,,,FAM047,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
23362,ROOER149,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM043,,,,,,,,,,,,,,,,FAM043,,,,
23363,ROOER150,1,1,0,4,ROO,,,,FAM048,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
23364,ROOER151,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM041,,,,,,,,,,,,,,,,FAM041,,,,
23365,ROOER152,0,1,0,2,ROO,,,,PSP012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23366,ROOER153,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM030,,,,,,,,,,,,,,,,FAM030,,,,
23367,ROOER154,1,1,0,4,ROO,,,,FAM049,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
23368,ROOER155,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM030,,,,,,,,,,,,,,,,FAM030,,,,
23369,ROOER156,1,1,0,4,ROO,,,,ER172,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
23370,ROOER157,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM045,,,,,,,,,,,,,,,,FAM045,,,,
23371,ROOER158,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
23372,ROOER159,1,1,0,4,ROO,,,,FAM052,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
23373,ROOER160,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM051,,,,,,,,,,,,,,,,FAM051,,,,
23374,ROOER161,1,1,0,4,ROO,,,,FAM053,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
23375,ROOER162,0,2,0,2,ROO,,,,,,,,,,,,,,,,,,,MQ001,,,,,,,,,,,,,,,,MQ001,,,,
23376,ROOER163,1,1,0,4,ROO,,,,FAM054,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
23377,ROOER164,1,1,0,4,ROO,,,,FAM055,,,,,,,,,,,,,,,PSP013,,,,,,,,,,,,,,,,,,,,
23378,ROOER165,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23379,ROOER166,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM056,,,,,,,,,,,,,,,,FAM056,,,,
23380,ROOER167,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM030,,,,,,,,,,,,,,,,FAM030,,,,
23381,ROOER168,1,1,0,4,ROO,,,,ER175,,,,,,,,,,,,,,,PSP013,,,,,,,,,,,,,,,,,,,,
23382,ROOER169,1,1,0,4,ROO,,,,FAM058,,,,,,,,,,,,,,,PSP013,,,,,,,,,,,,,,,,,,,,
23383,ROOER170,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM059,,,,,,,,,,,,,,,,FAM059,,,,
23384,ROOER171,1,1,0,4,ROO,,,,FAM058,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
23385,ROOER172,1,1,0,4,ROO,,,,FAM060,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
23386,ROOER173,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM061,,,,,,,,,,,,,,,,FAM061,,,,
23387,ROOER174,1,1,0,4,ROO,,,,ER172,,,,,,,,,,,,,,,PSP012,,,,,,,,,,,,,,,,,,,,
23388,ROOER175,1,1,0,4,ROO,,,,FAM062,,,,,,,,,,,,,,,PSP013,,,,,,,,,,,,,,,,,,,,
23389,ROOER176,1,1,0,4,ROO,,,,FAM063,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23390,ROOER177,1,1,0,4,ROO,,,,ER190,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23391,ROOER178,1,0,0,1,ROO,,,,,,,,,,,,,,,,,,,FAM064,,,,,,,,,,,,,,,,,,,,
23392,ROOER179,1,1,0,4,ROO,,,,FAM066,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23393,ROOER180,2,0,0,1,ROO,,,,FAM067,,,,,,,,,,,,,,,FAM067,,,,,,,,,,,,,,,,,,,,
23394,ROOER181,1,1,0,4,ROO,,,,ER190,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23395,ROOER182,1,1,0,4,ROO,,,,FAM068,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23396,ROOER183,0,2,0,2,ROO,,,,PSP014,,,,,,,,,,,,,,,PSP014,,,,,,,,,,,,,,,,,,,,
23397,ROOER184,1,1,0,4,ROO,,,,FAM069,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23398,ROOER185,1,1,0,4,ROO,,,,FAM070,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23399,ROOER186,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP014,,,,,,,,,,,,,,,,,,,,
23400,ROOER187,1,1,0,4,ROO,,,,FAM070,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23401,ROOER188,2,0,0,1,ROO,,,,FAM071,,,,,,,,,,,,,,,FAM071,,,,,,,,,,,,,,,,,,,,
23402,ROOER189,1,1,0,4,ROO,,,,FAM066,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23403,ROOER190,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23404,ROOER191,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23405,ROOER194,1,1,0,4,ROO,,,,FAM072,,,,,,,,,,,,,,,PSP016,,,,,,,,,,,,,,,,,,,,
23406,ROOER195,1,1,0,4,ROO,,,,FAM073,,,,,,,,,,,,,,,PSP016,,,,,,,,,,,,,,,,,,,,
23407,ROOER196,1,0,0,1,ROO,,,,,,,,,,,,,ER088,,,,,,,,,,,,,,,,,,,,,,,,,,
23408,ROOER197,1,1,0,4,ROO,,,,FAM074,,,,,,,,,,,,,,,PSP016,,,,,,,,,,,,,,,,,,,,
23409,ROOER198,1,0,0,1,ROO,,,,,,,,,,,,,ER088,,,,,,,,,,,,,,,,,,,,,,,,,,
23410,ROOER199,1,1,0,4,ROO,,,,FAM073,,,,,,,,,,,,,,,PSP016,,,,,,,,,,,,,,,,,,,,
23411,ROOER200,0,2,0,2,ROO,,,,PSP018,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23412,ROOER201,1,1,0,4,ROO,,,,FAM073,,,,,,,,,,,,,,,PSP016,,,,,,,,,,,,,,,,,,,,
23413,ROOER202,1,1,0,4,ROO,,,,FAM073,,,,,,,,,,,,,,,PSP016,,,,,,,,,,,,,,,,,,,,
23414,ROOER203,0,2,0,2,ROO,,,,PSP019,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23415,ROOER204,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP015,,,,,,,,,,,,,,,,,,,,
23416,ROOER205,1,1,0,4,ROO,,,,FAM073,,,,,,,,,,,,,,,PSP016,,,,,,,,,,,,,,,,,,,,
23417,ROOER206,0,2,0,2,ROO,,,,PSP018,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23418,ROOER207,1,1,0,4,ROO,,,,FAM073,,,,,,,,,,,,,,,PSP016,,,,,,,,,,,,,,,,,,,,
23419,ROOER208,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23420,ROOER209,0,2,0,2,ROO,,,,PSP018,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23421,ROOER210,1,1,0,4,ROO,,,,FAM073,,,,,,,,,,,,,,,PSP016,,,,,,,,,,,,,,,,,,,,
23422,ROOER211,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23423,ROOER212,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23424,ROOER213,1,1,0,4,ROO,,,,FAM075,,,,,,,,,,,,,,,PSP016,,,,,,,,,,,,,,,,,,,,
23425,ROOER214,0,2,0,2,ROO,,,,PSP018,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23426,ROOER215,1,1,0,4,ROO,,,,FAM076,,,,,,,,,,,,,,,PSP016,,,,,,,,,,,,,,,,,,,,
23427,ROOER216,0,2,0,2,ROO,,,,PSP019,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23428,ROOER217,1,1,0,4,ROO,,,,FAM077,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23429,ROOER218,0,2,0,2,ROO,,,,PSP019,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23430,ROOER219,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP015,,,,,,,,,,,,,,,,,,,,
23431,ROOER220,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP015,,,,,,,,,,,,,,,,,,,,
23432,ROOER221,0,2,0,2,ROO,,,,PSP019,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23433,ROOER222,1,1,0,4,ROO,,,,FAM078,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23434,ROOER223,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23435,ROOER224,1,1,0,4,ROO,,,,FAM078,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23436,ROOER225,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP015,,,,,,,,,,,,,,,,,,,,
23437,ROOER226,1,1,0,4,ROO,,,,FAM078,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23438,ROOER227,1,1,0,4,ROO,,,,FAM073,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23439,ROOER228,1,1,0,4,ROO,,,,FAM079,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23440,ROOER229,1,1,0,4,ROO,,,,FAM075,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23441,ROOER230,1,1,0,4,ROO,,,,FAM073,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23442,ROOER231,1,1,0,4,ROO,,,,FAM080,,,,,,,,,,,,,,,PSP016,,,,,,,,,,,,,,,,,,,,
23443,ROOER232,1,1,0,4,ROO,,,,FAM073,,,,,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,
23444,ROOER233,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23445,ROOER234,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23446,ROOER235,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23447,ROOER236,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23448,ROOER237,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP015,,,,,,,,,,,,,,,,,,,,
23449,ROOER238,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23450,ROOER239,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23451,ROOER240,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23452,ROOER241,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23453,ROOER242,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23454,ROOER243,1,2,0,4,ROO,,,,FAM081,,PSP017,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23455,ROOER244,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23456,ROOER245,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23457,ROOER246,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP015,,,,,,,,,,,,
23458,ROOER247,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23459,ROOER248,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23460,ROOER249,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23461,ROOER250,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23462,ROOER251,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23463,ROOER252,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23464,ROOER253,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23465,ROOER254,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23466,ROOER255,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23467,ROOER256,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23468,ROOER257,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23469,ROOER258,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23470,ROOER259,0,2,0,2,ROO,,,,PSP018,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23471,ROOER261,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23472,ROOER262,1,1,0,4,ROO,,,,,,PI026,,,,,,,,,,,,,OR007,,,,,,,,,,,,,,,,,,,,
23473,ROOER265,1,1,0,4,ROO,,,,,,,,,,,,,,,,,,,PI026,,,,,,,,,,,,,,,,,,,ER264,
23474,ROOER266,1,0,0,1,ROO,,,,,,,,,,,,,,,,,,,ER266,,,,,,,,,,,,,,,,,,,,
23475,ROOER269,1,0,0,1,ROO,,,,,,,,,,,,,,,,,,,ER268,,,,,,,,,,,,,,,,,,,,
23476,ROOER270,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,ER271,,,,,,,,,,,,,,,,,,,ER272,
23477,ROOER273,2,0,0,1,ROO,,,,,,,,,,,,,,,,,,,ER272,,,,,,,,,,,,,,,,,,,ER271,
23478,ROOER274,1,0,0,1,ROO,,,,,,,,,,,,,,,,,,,ER272,,,,,,,,,,,,,,,,,,,,
23479,ROOER275,1,0,0,1,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,ER267,,,,,,,,,,,,
23480,ROOER277,1,0,0,1,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,ER276,,,,,,,,,,,,
23481,ROOER278,1,0,0,1,ROO,,,,,,,,,,,,,ER005,,,,,,,,,,,,,,,,,,,,,,,,,,
23482,ROOER279,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23483,ROOER280,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23484,ROOER282,0,0,0,0,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23485,ROOER283,1,1,0,4,ROO,,,,,,,,,,,,,,,,,,,ER272,,,,,,,,,,,,,,,,,,,PI026,
23486,ROOER284,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP020,,,,,,,,,,,,
23487,ROOER286,1,0,0,1,ROO,,,,,,,,,,,,,ER016,,,,,,,,,,,,,,,,,,,,,,,,,,
23488,ROOER287,1,0,0,1,ROO,,,,,,,,,,,,,ER002,,,,,,,,,,,,,,,,,,,,,,,,,,
23489,ROOER288,0,0,1,3,ROO,,,,,,,,,,,,,,,,,,,CI008,,,,,,,,,,,,,,,,,,,,
23490,ROOER289,0,2,0,2,ROO,,,,PSP019,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23491,ROOER290,0,2,0,2,ROO,,,,PSP019,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23492,ROOER291,0,2,0,2,ROO,,,,PSP018,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23493,ROOER292,0,2,0,2,ROO,,,,PSP019,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23494,ROOER293,0,2,0,2,ROO,,,,PSP018,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23495,ROOER294,0,2,0,2,ROO,,,,PSP018,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23496,ROOER295,0,2,0,2,ROO,,,,PSP018,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23497,ROOER296,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23498,ROOER297,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23499,ROOER298,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23500,ROOER299,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23501,ROOER300,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23502,ROOER301,0,1,0,2,ROO,,,,,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23503,ROOER302,1,1,0,4,ROO,,,,FAM082,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23504,ROOER303,1,1,0,4,ROO,,,,FAM083,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23505,ROOER304,0,2,0,2,ROO,,,,PF001,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23506,ROOER305,1,1,0,4,ROO,,,,FAM084,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23507,ROOER306,1,1,0,4,ROO,,,,FAM085,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23508,ROOER307,1,1,0,4,ROO,,,,FAM083,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23509,ROOER309,1,1,0,4,ROO,,,,FAM086,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23510,ROOER310,1,1,0,4,ROO,,,,FAM087,,,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
23511,ROOER311,1,2,0,4,ROO,,,,FAM088,,PSP017,,,,,,,,,,,,,PSP017,,,,,,,,,,,,,,,,,,,,
